order_id,order_date,customer_id,customer_segment,customer_city,customer_country,warehouse_id,warehouse_city,product_category,product_weight_kg,order_value_usd,shipping_method,carrier,distance_km,promised_delivery_days,actual_delivery_days,delivery_status,late_delivery,delivery_delay_days,shipping_cost_usd,package_size,payment_method,order_priority,weather_condition,customer_rating,return_requested,return_reason,delivery_attempts,warehouse_processing_hours,tracking_status,order_day,order_month,shipping_cost_per_kg,delivery_variance_days,delivery_performance
ORD-015964,2026-11-24,CUS-003340,Small Business,Austin,United States,WH-007,Paris,Health & Personal Care,0.23,41.18,Standard,SwiftShip,1937.5,5,5,Delivered,No,0,42.41,Small,Debit Card,Normal,Clear,5,No,Not returned,1,10.0,Delivered,Tuesday,11,184.39130434782606,0,On-time
ORD-015965,2026-10-19,CUS-000027,Premium,Adelaide,Australia,WH-002,Los Angeles,Fashion,0.53,17.29,International,SpeedyCargo,5642.9,13,14,Delivered,Yes,1,325.24,Medium,Credit Card,Normal,Clear,3,Yes,Not as Described,1,21.4,Delivered,Monday,10,613.6603773584906,1,Delayed
ORD-015966,2026-07-16,CUS-001445,Enterprise,Canberra,Australia,WH-001,New York,Books,0.32,95.67,International,SwiftShip,5675.1,13,17,Delivered,Yes,4,260.81,Small,Credit Card,Normal,Extreme Heat,3,No,Not returned,2,6.6,Delivered,Thursday,7,815.03125,4,Delayed
ORD-015967,2026-10-24,CUS-002829,Premium,Stuttgart,Germany,WH-002,Los Angeles,Electronics,0.41,2372.13,International,FastTrack Logistics,2379.6,11,13,Delivered,Yes,2,99.51,Small,Credit Card,High,Snow,3,No,Not returned,1,2.2,Delivered,Saturday,10,242.70731707317077,2,Delayed
ORD-015968,2026-12-05,CUS-000003,Consumer,Dusseldorf,Germany,WH-008,Sydney,Home & Kitchen,3.15,172.91,International,SpeedyCargo,2098.5,11,13,Delivered,Yes,2,146.63,Large,Cash on Delivery,Low,Rain,3,No,Not returned,2,8.4,Delivered,Saturday,12,46.54920634920635,2,Delayed
ORD-015969,2026-06-08,CUS-004030,Consumer,Edmonton,Canada,WH-008,Sydney,Fashion,1.92,188.83,Economy,SwiftShip,1032.7,9,10,Delivered,Yes,1,21.5,Medium,Credit Card,Normal,Rain,3,Yes,Not as Described,1,7.6,Delivered,Monday,6,11.197916666666668,1,Delayed
ORD-015970,2026-07-22,CUS-006087,Consumer,Ottawa,Canada,WH-002,Los Angeles,Books,0.74,38.22,Standard,EagleCourier,272.1,4,5,Delivered,Yes,1,11.91,Medium,PayPal,High,Storm,2,Yes,Wrong Item,1,14.9,Delivered,Wednesday,7,16.094594594594597,1,Delayed
ORD-015971,2026-07-02,CUS-002135,Consumer,Quebec City,Canada,WH-004,Toronto,Toys,1.36,14.31,Standard,SwiftShip,690.8,4,4,Delayed,No,0,34.19,Large,Credit Card,Normal,Rain,3,No,Not returned,2,29.3,In Transit,Thursday,7,25.13970588235294,0,On-time
ORD-015972,2026-03-28,CUS-002071,Consumer,Lyon,France,WH-007,Paris,Beauty,0.33,18.26,Express,SpeedyCargo,322.4,2,2,Delivered,No,0,19.12,Medium,Credit Card,High,Cloudy,4,No,Not returned,1,5.9,Delivered,Saturday,3,57.93939393939394,0,On-time
ORD-015973,2026-03-03,CUS-001157,Premium,Los Angeles,United States,WH-010,Singapore,Electronics,0.1,25.25,International,FastTrack Logistics,812.8,10,12,Delivered,Yes,2,40.44,Small,PayPal,High,Rain,2,Yes,Product Defect,1,4.0,Delivered,Tuesday,3,404.4,2,Delayed
ORD-015974,2026-08-28,CUS-004303,Consumer,Osaka,Japan,WH-006,Berlin,Health & Personal Care,0.72,16.26,Standard,SwiftShip,2468.5,6,7,Delivered,Yes,1,71.17,Medium,PayPal,High,Snow,2,No,Not returned,1,9.2,Delivered,Friday,8,98.84722222222223,1,Delayed
ORD-015975,2026-06-17,CUS-003993,Enterprise,Abu Dhabi,United Arab Emirates,WH-004,Toronto,Sports & Fitness,0.92,16.52,Standard,GlobalExpress,492.7,4,5,In Transit,Yes,1,13.5,Medium,Credit Card,Normal,Storm,3,No,Not returned,1,13.1,In Transit,Wednesday,6,14.67391304347826,1,Delayed
ORD-015976,2026-12-28,CUS-005896,Consumer,Singapore,Singapore,WH-006,Berlin,Books,0.94,10.0,International,ParcelPro,4698.5,12,14,Delivered,Yes,2,257.13,Medium,Credit Card,Urgent,Rain,3,No,Not returned,2,5.0,Delivered,Monday,12,273.5425531914894,2,Delayed
ORD-015977,2026-05-30,CUS-002689,Consumer,Hyderabad,India,WH-001,New York,Books,0.44,17.45,International,PrimeDelivery,6521.4,13,11,Delivered,No,0,320.15,Small,Debit Card,Urgent,Clear,5,No,Not returned,1,1.6,Delivered,Saturday,5,727.6136363636363,-2,Early
ORD-015978,2026-12-02,CUS-005509,Enterprise,Ottawa,Canada,WH-008,Sydney,Automotive,8.56,200.05,International,ParcelPro,3513.6,12,16,Delivered,Yes,4,289.33,Large,Debit Card,Normal,Rain,3,No,Not returned,2,29.0,Delivered,Wednesday,12,33.80023364485981,4,Delayed
ORD-015979,2026-09-17,CUS-003442,Consumer,Manchester,United Kingdom,WH-001,New York,Health & Personal Care,0.27,48.23,International,SpeedyCargo,1280.7,11,16,In Transit,Yes,5,53.64,Small,PayPal,Normal,Snow,2,Yes,Changed Mind,2,24.7,In Transit,Thursday,9,198.66666666666666,5,Delayed
ORD-015980,2026-02-11,CUS-005668,Premium,San Antonio,United States,WH-004,Toronto,Sports & Fitness,1.28,131.9,Standard,FastTrack Logistics,796.1,5,4,Delivered,No,0,26.31,Medium,Debit Card,Urgent,Clear,5,No,Not returned,1,1.4,Delivered,Wednesday,2,20.5546875,-1,Early
ORD-015981,2026-11-06,CUS-002369,Consumer,Montreal,Canada,WH-001,New York,Home & Kitchen,8.55,120.8,International,SwiftShip,364.3,10,10,Delivered,No,0,49.69,Large,Bank Transfer,Normal,Clear,5,No,Not returned,1,25.0,Delivered,Friday,11,5.811695906432748,0,On-time
ORD-015982,2026-04-30,CUS-001486,Small Business,Singapore,Singapore,WH-002,Los Angeles,Fashion,1.37,255.53,Standard,GlobalExpress,2740.4,6,6,In Transit,No,0,71.09,Medium,Digital Wallet,Normal,Clear,4,No,Not returned,1,23.7,In Transit,Thursday,4,51.89051094890511,0,On-time
ORD-015983,2026-08-13,CUS-003163,Small Business,Nice,France,WH-003,Chicago,Books,0.1,48.07,Express,FastTrack Logistics,726.4,2,3,Delivered,Yes,1,33.46,Small,Debit Card,Normal,Rain,3,No,Not returned,1,21.8,Delivered,Thursday,8,334.59999999999997,1,Delayed
ORD-015984,2026-06-16,CUS-006127,Consumer,Leipzig,Germany,WH-007,Paris,Beauty,0.49,149.82,Express,BlueRoute,98.3,2,3,Delivered,Yes,1,8.88,Small,Credit Card,Low,Snow,2,No,Not returned,1,22.3,Delivered,Tuesday,6,18.122448979591837,1,Delayed
ORD-015985,2026-02-20,CUS-002392,Premium,Yokohama,Japan,WH-002,Los Angeles,Electronics,0.1,22.85,Standard,FastTrack Logistics,6421.7,8,8,Delivered,No,0,161.08,Small,Debit Card,High,Clear,5,No,Not returned,1,2.3,Delivered,Friday,2,1610.8,0,On-time
ORD-015986,2026-05-26,CUS-000249,Consumer,San Antonio,United States,WH-005,London,Electronics,4.37,333.3,International,FastTrack Logistics,2892.3,11,14,Delivered,Yes,3,296.76,Oversized,Debit Card,Low,Clear,2,No,Not returned,2,20.1,Delivered,Tuesday,5,67.90846681922197,3,Delayed
ORD-015987,2026-02-27,CUS-001870,Consumer,Philadelphia,United States,WH-003,Chicago,Grocery,2.54,11.81,Standard,ParcelPro,3936.3,7,9,Delivered,Yes,2,142.71,Large,Debit Card,Normal,Rain,4,No,Not returned,1,20.8,Delivered,Friday,2,56.18503937007874,2,Delayed
ORD-015988,2026-11-01,CUS-003311,Premium,Hamburg,Germany,WH-001,New York,Grocery,7.4,26.01,Standard,EagleCourier,1160.9,5,4,Delivered,No,0,50.53,Large,Debit Card,High,Clear,4,No,Not returned,1,13.7,Delivered,Sunday,11,6.828378378378378,-1,Early
ORD-015989,2026-07-31,CUS-003390,Consumer,Leeds,United Kingdom,WH-006,Berlin,Home & Kitchen,6.66,220.16,Economy,EagleCourier,326.6,8,6,Delivered,No,0,18.43,Large,Debit Card,Urgent,Cloudy,4,No,Not returned,1,7.4,Delivered,Friday,7,2.7672672672672673,-2,Early
ORD-015990,2026-01-08,CUS-002254,Consumer,Birmingham,United Kingdom,WH-005,London,Electronics,3.99,12.74,Express,ParcelPro,227.7,2,3,Delivered,Yes,1,33.07,Large,Credit Card,Normal,Snow,2,Yes,Product Defect,1,27.9,Delivered,Thursday,1,8.288220551378446,1,Delayed
ORD-015991,2026-04-05,CUS-004451,Consumer,Marseille,France,WH-009,Dubai,Fashion,1.34,11.87,Express,ParcelPro,2110.0,3,3,Delivered,No,0,84.38,Medium,Credit Card,Normal,Cloudy,5,No,Not returned,1,3.7,Delivered,Sunday,4,62.970149253731336,0,On-time
ORD-015992,2026-08-13,CUS-000370,Consumer,Mexico City,Mexico,WH-003,Chicago,Electronics,8.43,626.47,Standard,GlobalExpress,287.3,4,5,Delivered,Yes,1,34.65,Oversized,Digital Wallet,Normal,Clear,2,Yes,Late Delivery,1,18.1,Delivered,Thursday,8,4.110320284697509,1,Delayed
ORD-015993,2026-02-23,CUS-005697,Small Business,Dusseldorf,Germany,WH-004,Toronto,Electronics,6.88,16.65,Express,FastTrack Logistics,1420.5,3,4,In Transit,Yes,1,98.51,Large,PayPal,Low,Clear,3,No,Not returned,2,44.0,In Transit,Monday,2,14.318313953488373,1,Delayed
ORD-015994,2026-01-17,CUS-003013,Consumer,Singapore,Singapore,WH-008,Sydney,Electronics,0.57,748.85,Same Day,GlobalExpress,572.6,1,2,Delayed,Yes,1,52.46,Medium,Bank Transfer,Low,Storm,2,No,Not returned,2,34.8,In Transit,Saturday,1,92.03508771929826,1,Delayed
ORD-015995,2026-04-11,CUS-005812,Small Business,Osaka,Japan,WH-003,Chicago,Fashion,1.5,13.28,International,SpeedyCargo,3109.6,12,14,Delayed,Yes,2,184.68,Medium,Credit Card,Normal,Cloudy,1,No,Not returned,1,9.1,Exception,Saturday,4,123.12,2,Delayed
ORD-015996,2026-01-14,CUS-005240,Small Business,Los Angeles,United States,WH-005,London,Office Supplies,1.45,156.46,Standard,SwiftShip,1778.2,5,6,Delivered,Yes,1,63.72,Large,Credit Card,Normal,Cloudy,3,No,Not returned,1,4.5,Delivered,Wednesday,1,43.9448275862069,1,Delayed
ORD-015997,2026-08-25,CUS-001446,Consumer,Sapporo,Japan,WH-002,Los Angeles,Health & Personal Care,0.36,53.64,Standard,BlueRoute,3343.8,6,8,Delivered,Yes,2,78.51,Small,PayPal,Normal,Rain,2,No,Not returned,1,6.1,Delivered,Tuesday,8,218.08333333333334,2,Delayed
ORD-015998,2026-11-16,CUS-005041,Consumer,Paris,France,WH-004,Toronto,Toys,1.13,87.74,Express,ParcelPro,899.1,2,2,Delivered,No,0,48.86,Medium,Credit Card,Normal,Cloudy,4,No,Not returned,1,11.3,Delivered,Monday,11,43.23893805309735,0,On-time
ORD-015999,2026-11-20,CUS-001338,Premium,Austin,United States,WH-010,Singapore,Electronics,0.1,1600.33,Standard,SwiftShip,2691.3,6,5,Delivered,No,0,54.32,Small,Credit Card,Urgent,Cloudy,4,No,Not returned,1,4.8,Delivered,Friday,11,543.1999999999999,-1,Early
ORD-016000,2026-02-13,CUS-002486,Small Business,Austin,United States,WH-007,Paris,Pet Supplies,8.95,62.95,Standard,EagleCourier,4236.7,7,7,Delivered,No,0,184.07,Large,Debit Card,Urgent,Rain,5,No,Not returned,1,1.8,Delivered,Friday,2,20.566480446927375,0,On-time
ORD-016001,2026-09-22,CUS-002049,Consumer,Philadelphia,United States,WH-010,Singapore,Electronics,0.1,317.88,Standard,FastTrack Logistics,4054.4,7,11,Delayed,Yes,4,91.03,Small,Debit Card,Low,Rain,2,No,Not returned,1,21.7,In Transit,Tuesday,9,910.3,4,Delayed
ORD-016002,2026-09-27,CUS-003518,Consumer,Dusseldorf,Germany,WH-008,Sydney,Sports & Fitness,1.02,118.05,Economy,BlueRoute,1883.8,9,8,Delivered,No,0,33.52,Medium,PayPal,High,Cloudy,4,No,Not returned,1,10.3,Delivered,Sunday,9,32.86274509803922,-1,Early
ORD-016003,2026-05-25,CUS-005254,Consumer,Birmingham,United Kingdom,WH-006,Berlin,Home & Kitchen,3.54,157.95,Express,GlobalExpress,285.4,2,3,Delivered,Yes,1,33.02,Large,Digital Wallet,Normal,Snow,2,No,Not returned,2,24.1,Delivered,Monday,5,9.32768361581921,1,Delayed
ORD-016004,2026-09-16,CUS-005588,Consumer,Islamabad,Pakistan,WH-006,Berlin,Home & Kitchen,2.43,263.4,International,SwiftShip,1653.2,11,9,Delivered,No,0,124.46,Large,PayPal,High,Clear,4,No,Not returned,1,8.0,Delivered,Wednesday,9,51.21810699588477,-2,Early
ORD-016005,2026-05-30,CUS-005845,Consumer,Bangalore,India,WH-004,Toronto,Books,0.56,11.35,Standard,EagleCourier,6729.7,8,10,Delivered,Yes,2,205.21,Medium,PayPal,Normal,Rain,4,Yes,Late Delivery,1,8.9,Delivered,Saturday,5,366.44642857142856,2,Delayed
ORD-016006,2026-01-11,CUS-003276,Consumer,Philadelphia,United States,WH-003,Chicago,Books,0.24,68.1,Express,FastTrack Logistics,2510.8,3,4,Delivered,Yes,1,75.85,Small,PayPal,High,Storm,2,No,Not returned,1,8.0,Delivered,Sunday,1,316.04166666666663,1,Delayed
ORD-016007,2026-05-24,CUS-001017,Consumer,Abu Dhabi,United Arab Emirates,WH-003,Chicago,Sports & Fitness,0.78,18.17,Standard,BlueRoute,4609.5,7,8,Delivered,Yes,1,132.89,Medium,Credit Card,Normal,Cloudy,3,Yes,Changed Mind,1,4.6,Delivered,Sunday,5,170.37179487179486,1,Delayed
ORD-016008,2026-05-15,CUS-000967,Consumer,Singapore,Singapore,WH-002,Los Angeles,Fashion,0.7,198.58,International,ParcelPro,3283.6,12,10,Delivered,No,0,177.47,Medium,Cash on Delivery,High,Clear,5,No,Not returned,1,12.8,Delivered,Friday,5,253.52857142857144,-2,Early
ORD-016009,2026-09-19,CUS-001563,Consumer,Cologne,Germany,WH-010,Singapore,Home & Kitchen,2.37,64.37,Express,SwiftShip,906.4,2,2,Delivered,No,0,57.28,Large,Credit Card,Normal,Snow,5,No,Not returned,1,3.1,Delivered,Saturday,9,24.168776371308017,0,On-time
ORD-016010,2026-02-06,CUS-003777,Enterprise,Dusseldorf,Germany,WH-004,Toronto,Sports & Fitness,0.1,167.55,Standard,SwiftShip,2001.7,5,5,Delivered,No,0,42.5,Small,PayPal,Normal,Clear,5,No,Not returned,1,14.3,Delivered,Friday,2,425.0,0,On-time
ORD-016011,2026-10-30,CUS-002161,Consumer,Amsterdam,Netherlands,WH-004,Toronto,Electronics,4.63,750.24,Express,BlueRoute,2049.0,3,3,Delivered,No,0,99.64,Large,Bank Transfer,Urgent,Rain,5,No,Not returned,1,4.6,Delivered,Friday,10,21.52051835853132,0,On-time
ORD-016012,2026-06-22,CUS-000746,Enterprise,Tokyo,Japan,WH-005,London,Home & Kitchen,0.1,266.25,Standard,GlobalExpress,5413.0,8,12,Delivered,Yes,4,134.76,Small,PayPal,Normal,Rain,2,No,Not returned,1,17.4,Delivered,Monday,6,1347.6,4,Delayed
ORD-016013,2026-12-28,CUS-000972,Consumer,Cologne,Germany,WH-008,Sydney,Books,1.05,15.0,International,SwiftShip,3148.5,12,12,In Transit,No,0,198.52,Medium,Credit Card,High,Cloudy,4,No,Not returned,1,2.8,In Transit,Monday,12,189.06666666666666,0,On-time
ORD-016014,2026-10-24,CUS-003700,Consumer,Toronto,Canada,WH-002,Los Angeles,Home & Kitchen,4.86,168.84,International,ParcelPro,1956.7,11,13,Delivered,Yes,2,139.28,Large,Debit Card,Normal,Storm,3,No,Not returned,1,25.9,Delivered,Saturday,10,28.658436213991767,2,Delayed
ORD-016015,2026-08-26,CUS-002635,Consumer,Barcelona,Spain,WH-006,Berlin,Fashion,0.41,85.47,International,SwiftShip,1271.3,11,12,Delivered,Yes,1,60.08,Small,Cash on Delivery,High,Extreme Heat,2,No,Not returned,1,11.4,Delivered,Wednesday,8,146.53658536585365,1,Delayed
ORD-016016,2026-01-27,CUS-002138,Consumer,Barcelona,Spain,WH-010,Singapore,Electronics,0.8,820.97,Standard,SpeedyCargo,1036.9,5,6,Delivered,Yes,1,31.51,Medium,Debit Card,Normal,Snow,2,No,Not returned,1,4.3,Delivered,Tuesday,1,39.3875,1,Delayed
ORD-016017,2026-05-03,CUS-005368,Consumer,Adelaide,Australia,WH-001,New York,Electronics,0.1,950.18,Standard,SpeedyCargo,4272.3,7,11,Delivered,Yes,4,93.88,Small,Debit Card,Low,Rain,2,Yes,Product Defect,2,42.9,Delivered,Sunday,5,938.8,4,Delayed
ORD-016018,2026-10-29,CUS-005862,Enterprise,Houston,United States,WH-010,Singapore,Books,1.09,49.34,Economy,ParcelPro,1324.6,9,8,Delivered,No,0,29.44,Medium,Credit Card,High,Clear,5,No,Not returned,1,3.1,Delivered,Thursday,10,27.009174311926603,-1,Early
ORD-016019,2026-07-26,CUS-005497,Consumer,Quebec City,Canada,WH-007,Paris,Home & Kitchen,0.1,51.37,Standard,BlueRoute,2734.7,6,7,Delivered,Yes,1,57.29,Small,Cash on Delivery,Normal,Cloudy,4,No,Not returned,1,14.4,Delivered,Sunday,7,572.9,1,Delayed
ORD-016020,2026-10-31,CUS-002685,Consumer,San Diego,United States,WH-003,Chicago,Grocery,3.99,52.49,International,ParcelPro,1280.2,11,13,Delivered,Yes,2,104.85,Large,PayPal,Normal,Clear,3,No,Not returned,1,8.9,Delivered,Saturday,10,26.278195488721803,2,Delayed
ORD-016021,2026-03-23,CUS-005029,Consumer,Houston,United States,WH-001,New York,Fashion,1.22,83.05,International,SwiftShip,3307.2,12,13,Delivered,Yes,1,175.21,Medium,PayPal,High,Cloudy,1,No,Not returned,2,4.2,Delivered,Monday,3,143.61475409836066,1,Delayed
ORD-016022,2026-12-03,CUS-006013,Consumer,Yokohama,Japan,WH-001,New York,Grocery,5.39,66.3,International,ParcelPro,2934.6,11,10,Delivered,No,0,238.26,Large,Bank Transfer,Normal,Clear,5,No,Not returned,1,27.7,Delivered,Thursday,12,44.204081632653065,-1,Early
ORD-016023,2026-11-21,CUS-003110,Consumer,Chicago,United States,WH-008,Sydney,Fashion,0.69,39.73,Standard,SwiftShip,1878.5,5,5,Delivered,No,0,48.37,Medium,Debit Card,Normal,Clear,4,No,Not returned,1,25.3,Delivered,Saturday,11,70.10144927536233,0,On-time
ORD-016024,2026-05-09,CUS-002407,Consumer,Philadelphia,United States,WH-007,Paris,Sports & Fitness,0.1,38.17,International,SwiftShip,1779.5,11,14,Delivered,Yes,3,73.06,Small,Credit Card,Normal,Rain,2,No,Not returned,2,5.6,Delivered,Saturday,5,730.6,3,Delayed
ORD-016025,2026-01-09,CUS-003565,Consumer,Riyadh,Saudi Arabia,WH-006,Berlin,Fashion,0.33,30.76,Standard,EagleCourier,1292.1,5,7,Delayed,Yes,2,35.48,Medium,PayPal,Normal,Extreme Heat,3,No,Not returned,1,20.1,Exception,Friday,1,107.5151515151515,2,Delayed
ORD-016026,2026-08-13,CUS-002738,Consumer,Rawalpindi,Pakistan,WH-007,Paris,Beauty,0.56,105.9,Standard,SpeedyCargo,3692.5,6,6,Delivered,No,0,138.36,Large,Cash on Delivery,Normal,Cloudy,4,No,Not returned,1,16.1,Delivered,Thursday,8,247.07142857142858,0,On-time
ORD-016027,2026-03-04,CUS-004760,Consumer,Dallas,United States,WH-006,Berlin,Automotive,0.1,427.8,International,SwiftShip,1207.6,11,9,Delivered,No,0,53.31,Small,Credit Card,High,Cloudy,4,No,Not returned,1,6.3,Delivered,Wednesday,3,533.1,-2,Early
ORD-016028,2026-12-03,CUS-006105,Small Business,Paris,France,WH-008,Sydney,Grocery,5.02,22.84,Express,PrimeDelivery,384.9,2,4,In Transit,Yes,2,38.05,Large,Digital Wallet,Low,Storm,2,Yes,Damaged Package,1,17.1,In Transit,Thursday,12,7.579681274900398,2,Delayed
ORD-016029,2026-08-09,CUS-004434,Small Business,Islamabad,Pakistan,WH-008,Sydney,Fashion,0.84,155.26,Economy,ParcelPro,394.0,8,7,Delivered,No,0,9.08,Medium,Debit Card,High,Extreme Heat,4,No,Not returned,1,14.5,Delivered,Sunday,8,10.80952380952381,-1,Early
ORD-016030,2026-09-01,CUS-004277,Consumer,Austin,United States,WH-002,Los Angeles,Electronics,1.85,502.27,Express,GlobalExpress,1278.3,3,4,In Transit,Yes,1,63.94,Medium,Credit Card,Low,Clear,2,Yes,Changed Mind,1,30.2,In Transit,Tuesday,9,34.56216216216216,1,Delayed
ORD-016031,2026-09-19,CUS-003839,Consumer,Sharjah,United Arab Emirates,WH-005,London,Books,0.1,36.12,International,PrimeDelivery,3252.3,12,14,Delivered,Yes,2,203.97,Medium,Debit Card,High,Rain,3,No,Not returned,1,9.3,Delivered,Saturday,9,2039.6999999999998,2,Delayed
ORD-016032,2026-04-02,CUS-005815,Consumer,New York,United States,WH-001,New York,Automotive,0.1,503.8,Standard,SpeedyCargo,53.9,4,4,Delivered,No,0,6.47,Small,Credit Card,Normal,Extreme Heat,4,No,Not returned,2,15.3,Delivered,Thursday,4,64.69999999999999,0,On-time
ORD-016033,2026-06-07,CUS-003790,Consumer,Nantes,France,WH-001,New York,Grocery,2.2,67.5,Economy,BlueRoute,861.8,9,10,Delivered,Yes,1,25.66,Large,Credit Card,Normal,Extreme Heat,3,No,Not returned,1,14.8,Delivered,Sunday,6,11.663636363636362,1,Delayed
ORD-016034,2026-11-30,CUS-005790,Small Business,Utrecht,Netherlands,WH-007,Paris,Home & Kitchen,4.82,118.25,Standard,ParcelPro,2507.1,6,7,Delivered,Yes,1,126.68,Oversized,Debit Card,Low,Rain,3,Yes,Changed Mind,2,36.2,Delivered,Monday,11,26.282157676348547,1,Delayed
ORD-016035,2026-09-09,CUS-004898,Consumer,Munich,Germany,WH-005,London,Electronics,0.1,512.99,International,SpeedyCargo,2021.9,11,9,Delivered,No,0,108.32,Medium,Digital Wallet,High,Cloudy,3,No,Not returned,1,6.5,Delivered,Wednesday,9,1083.1999999999998,-2,Early
ORD-016036,2026-04-26,CUS-005467,Consumer,Dallas,United States,WH-003,Chicago,Toys,1.02,97.55,International,EagleCourier,3931.0,12,20,Delayed,Yes,8,221.67,Medium,Debit Card,Normal,Storm,1,No,Not returned,1,11.3,In Transit,Sunday,4,217.3235294117647,8,Delayed
ORD-016037,2026-09-12,CUS-006320,Enterprise,Berlin,Germany,WH-004,Toronto,Electronics,1.8,17.33,Same Day,BlueRoute,1643.7,2,2,Delivered,No,0,109.32,Medium,Credit Card,Normal,Cloudy,4,No,Not returned,1,13.6,Delivered,Saturday,9,60.73333333333333,0,On-time
ORD-016038,2026-04-24,CUS-002945,Small Business,Jeddah,Saudi Arabia,WH-010,Singapore,Home & Kitchen,8.94,564.96,International,EagleCourier,87.2,10,11,Delivered,Yes,1,40.7,Large,PayPal,High,Cloudy,3,No,Not returned,2,4.6,Delivered,Friday,4,4.552572706935123,1,Delayed
ORD-016039,2026-03-02,CUS-003801,Consumer,Rio de Janeiro,Brazil,WH-010,Singapore,Office Supplies,0.11,125.7,International,BlueRoute,6058.1,13,21,Delivered,Yes,8,291.45,Small,Digital Wallet,High,Storm,3,No,Not returned,1,11.6,Delivered,Monday,3,2649.5454545454545,8,Delayed
ORD-016040,2026-12-22,CUS-000246,Consumer,Mumbai,India,WH-006,Berlin,Electronics,6.62,286.94,Express,SwiftShip,265.0,2,2,Delivered,No,0,35.43,Large,Digital Wallet,Urgent,Clear,4,Yes,Product Defect,2,2.0,Delivered,Tuesday,12,5.351963746223565,0,On-time
ORD-016041,2026-06-18,CUS-002572,Consumer,Glasgow,United Kingdom,WH-005,London,Electronics,0.31,875.58,Express,PrimeDelivery,1640.5,3,3,Delivered,No,0,51.66,Small,Debit Card,High,Clear,5,No,Not returned,1,5.4,Delivered,Thursday,6,166.64516129032256,0,On-time
ORD-016042,2026-12-10,CUS-000279,Enterprise,Calgary,Canada,WH-010,Singapore,Home & Kitchen,0.1,264.6,Standard,EagleCourier,733.2,4,5,Delivered,Yes,1,21.67,Small,Debit Card,Normal,Rain,2,No,Not returned,1,3.3,Delivered,Thursday,12,216.70000000000002,1,Delayed
ORD-016043,2026-01-04,CUS-006316,Consumer,Ottawa,Canada,WH-003,Chicago,Fashion,0.18,120.33,Standard,FastTrack Logistics,1089.6,5,7,Delivered,Yes,2,26.4,Small,Credit Card,High,Snow,3,No,Not returned,1,2.0,Delivered,Sunday,1,146.66666666666666,2,Delayed
ORD-016044,2026-09-11,CUS-004011,Consumer,Calgary,Canada,WH-006,Berlin,Beauty,0.24,62.48,International,SwiftShip,2342.8,11,10,In Transit,No,0,96.06,Small,Credit Card,Normal,Cloudy,5,No,Not returned,1,8.3,In Transit,Friday,9,400.25,-1,Early
ORD-016045,2026-11-19,CUS-000336,Premium,Birmingham,United Kingdom,WH-005,London,Books,1.07,77.75,Standard,BlueRoute,2873.0,6,7,Delivered,Yes,1,114.58,Large,Digital Wallet,Normal,Clear,2,No,Not returned,1,26.7,Delivered,Thursday,11,107.0841121495327,1,Delayed
ORD-016046,2026-02-08,CUS-000685,Consumer,Philadelphia,United States,WH-008,Sydney,Fashion,1.12,176.91,International,FastTrack Logistics,4182.0,12,19,Delivered,Yes,7,264.07,Medium,Digital Wallet,High,Snow,3,No,Not returned,1,6.2,Delivered,Sunday,2,235.7767857142857,7,Delayed
ORD-016047,2026-05-07,CUS-005423,Consumer,Mexico City,Mexico,WH-005,London,Home & Kitchen,0.1,72.46,Standard,BlueRoute,5569.3,8,13,Delayed,Yes,5,125.23,Small,Digital Wallet,Normal,Storm,3,No,Not returned,2,4.5,Exception,Thursday,5,1252.3,5,Delayed
ORD-016048,2026-05-09,CUS-001176,Enterprise,Austin,United States,WH-001,New York,Automotive,9.06,245.2,Express,FastTrack Logistics,410.5,2,2,Delivered,No,0,38.21,Large,Digital Wallet,Normal,Clear,5,No,Not returned,2,22.1,Delivered,Saturday,5,4.217439293598233,0,On-time
